Independence Day (ID4) (1996),"Wrong Trousers, The (1993)",Father of the Bride Part II (1995),Fargo (1996),Pushing Hands (1992),Full Speed (1996),"Island of Dr. Moreau, The (1996)",Henry V (1989),Monty Python's Life of Brian (1979),Last Man Standing (1996)
"Full Monty, The (1997)","Sweet Hereafter, The (1997)",In the Company of Men (1997),I'm Not Rappaport (1996),"Usual Suspects, The (1995)",Money Train (1995),Ulee's Gold (1997),GoldenEye (1995),Fire on the Mountain (1996),"Slingshot, The (1993)"
Phantoms (1998),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Secrets & Lies (1996),True Romance (1993),Big Night (1996),It's My Party (1995),Curdled (1996),Dead Poets Society (1989),Extreme Measures (1996),Wyatt Earp (1994)
Lost in Space (1998),Small Faces (1995),"Pyromaniac's Love Story, A (1995)",Raise the Red Lantern (1991),Top Gun (1986),Bad Taste (1987),Henry V (1989),Swimming with Sharks (1995),Sliding Doors (1998),Beavis and Butt-head Do America (1996)
Chungking Express (1994),Liar Liar (1997),Blown Away (1994),Nixon (1995),Hedd Wyn (1992),"Believers, The (1987)",Commandments (1997),Money Talks (1997),Little Lord Fauntleroy (1936),"Philadelphia Story, The (1940)"
Power 98 (1995),Amadeus (1984),I Don't Want to Talk About It (De eso no se habla) (1993),Stand by Me (1986),"Client, The (1994)",Celtic Pride (1996),"Mark of Zorro, The (1940)","Piano, The (1993)",Lashou shentan (1992),Robin Hood: Prince of Thieves (1991)
Chasing Amy (1997),Spanking the Monkey (1994),"Convent, The (Convento, O) (1995)",Sneakers (1992),Arsenic and Old Lace (1944),"Silence of the Lambs, The (1991)",Maverick (1994),Psycho (1960),"Spanish Prisoner, The (1997)",Robocop 3 (1993)
Roman Holiday (1953),"Letter From Death Row, A (1998)","Little Princess, A (1995)","Crude Oasis, The (1995)",Top Gun (1986),Searching for Bobby Fischer (1993),Hedd Wyn (1992),"Rich Man's Wife, The (1996)",Best of the Best 3: No Turning Back (1995),Cyclo (1995)
Pulp Fiction (1994),2001: A Space Odyssey (1968),Donnie Brasco (1997),"White Balloon, The (1995)",Sabrina (1995),Judge Dredd (1995),Soul Food (1997),Tin Men (1987),"Bonheur, Le (1965)","Crucible, The (1996)"
"Godfather: Part II, The (1974)",Somewhere in Time (1980),Withnail and I (1987),"MatchMaker, The (1997)",Bottle Rocket (1996),Copycat (1995),"Women, The (1939)","Leading Man, The (1996)",Now and Then (1995),Cinderella (1950)
Fly Away Home (1996),Raging Bull (1980),Safe Passage (1994),It Happened One Night (1934),Roommates (1995),Losing Isaiah (1995),Miami Rhapsody (1995),Giant (1956),Sliding Doors (1998),Forrest Gump (1994)
Hurricane Streets (1998),Mrs. Winterbourne (1996),"Adventures of Robin Hood, The (1938)",Amadeus (1984),Sliding Doors (1998),How to Make an American Quilt (1995),Back to the Future (1985),Forrest Gump (1994),Eye for an Eye (1996),"House of the Spirits, The (1993)"
"Saint, The (1997)",Turbulence (1997),Brother Minister: The Assassination of Malcolm X (1994),"Queen Margot (Reine Margot, La) (1994)",Amityville 1992: It's About Time (1992),"Paris, France (1993)",Murder at 1600 (1997),Conan the Barbarian (1981),Selena (1997),M*A*S*H (1970)
Cop Land (1997),Love Is All There Is (1996),Batman Forever (1995),Shall We Dance? (1996),Henry V (1989),Crash (1996),"English Patient, The (1996)","Big Green, The (1995)",Evita (1996),Open Season (1996)
Until the End of the World (Bis ans Ende der Welt) (1991),Hercules (1997),Widows' Peak (1994),No Escape (1994),"Crow: City of Angels, The (1996)","Frighteners, The (1996)",Titanic (1997),Lassie (1994),Cyrano de Bergerac (1990),Twilight (1998)
"Rainmaker, The (1997)",Fly Away Home (1996),Mother (1996),Jaws 2 (1978),Scream 2 (1997),"Island of Dr. Moreau, The (1996)",Nightwatch (1997),"Hunt for Red October, The (1990)","Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)","Visitors, The (Visiteurs, Les) (1993)"
Kicking and Screaming (1995),"Shawshank Redemption, The (1994)",Mary Poppins (1964),Chungking Express (1994),Crash (1996),New York Cop (1996),"Great White Hype, The (1996)",Rebecca (1940),Ben-Hur (1959),"Visitors, The (Visiteurs, Les) (1993)"
"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",Hedd Wyn (1992),"Madness of King George, The (1994)",To Be or Not to Be (1942),"Fille seule, La (A Single Girl) (1995)",Reality Bites (1994),Back to the Future (1985),Circle of Friends (1995),Ridicule (1996),Blade Runner (1982)
Groundhog Day (1993),"Apartment, The (1960)",Matilda (1996),Wallace & Gromit: The Best of Aardman Animation (1996),Ghost (1990),Pretty Woman (1990),Star Trek VI: The Undiscovered Country (1991),Mr. Magoo (1997),Red Corner (1997),James and the Giant Peach (1996)
"Edge, The (1997)",Return of the Jedi (1983),"Truth About Cats & Dogs, The (1996)","Bloody Child, The (1996)","Promesse, La (1996)",Richie Rich (1994),Getting Away With Murder (1996),Army of Darkness (1993),"Butcher Boy, The (1998)",Nénette et Boni (1996)
Mystery Science Theater 3000: The Movie (1996),Chasing Amy (1997),Bound (1996),Jackie Brown (1997),Bent (1997),Men in Black (1997),Mina Tannenbaum (1994),Addams Family Values (1993),Unhook the Stars (1996),Jeffrey (1995)
This Is Spinal Tap (1984),Nobody's Fool (1994),I Shot Andy Warhol (1996),Hercules (1997),"Truth About Cats & Dogs, The (1996)",Forrest Gump (1994),Scream (1996),Smoke (1995),Once Upon a Time in the West (1969),"Butcher Boy, The (1998)"
Spawn (1997),Mulholland Falls (1996),Hotel de Love (1996),Carlito's Way (1993),"Tango Lesson, The (1997)",Alien: Resurrection (1997),Surviving the Game (1994),Tomorrow Never Dies (1997),Washington Square (1997),Higher Learning (1995)
Broken Arrow (1996),Trainspotting (1996),"Great White Hype, The (1996)",Days of Thunder (1990),Alien (1979),Shadows (Cienie) (1988),"Hunted, The (1995)",Lashou shentan (1992),I Don't Want to Talk About It (De eso no se habla) (1993),Andre (1994)
Matilda (1996),Homeward Bound: The Incredible Journey (1993),Home Alone (1990),Mr. Smith Goes to Washington (1939),My Life as a Dog (Mitt liv som hund) (1985),Home Alone 3 (1997),Love & Human Remains (1993),"Philadelphia Story, The (1940)",Anastasia (1997),Anna Karenina (1997)
Searching for Bobby Fischer (1993),"Sweet Hereafter, The (1997)","Babysitter, The (1995)","Second Jungle Book: Mowgli & Baloo, The (1997)",Rent-a-Kid (1995),"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Dark City (1998),Desperate Measures (1998),Angels and Insects (1995),Star Trek: The Motion Picture (1979)
Heat (1995),When We Were Kings (1996),"Substance of Fire, The (1996)",GoldenEye (1995),"Awfully Big Adventure, An (1995)",Hedd Wyn (1992),Fear of a Black Hat (1993),Alphaville (1965),Bean (1997),"Paris, Texas (1984)"
Babe (1995),"Killing Fields, The (1984)",Ed Wood (1994),Bent (1997),Aliens (1986),Meet John Doe (1941),My Man Godfrey (1936),I'm Not Rappaport (1996),Pulp Fiction (1994),Independence Day (ID4) (1996)
Meet John Doe (1941),As Good As It Gets (1997),Dead Man (1995),Billy Madison (1995),Beavis and Butt-head Do America (1996),Curdled (1996),Love and Death on Long Island (1997),Angels and Insects (1995),Buddy (1997),Tom & Viv (1994)
Bullets Over Broadway (1994),"Mask, The (1994)",Exit to Eden (1994),Boomerang (1992),Bio-Dome (1996),To Die For (1995),Unforgettable (1996),Brazil (1985),Glory (1989),Red Corner (1997)
"African Queen, The (1951)",Paris Was a Woman (1995),Telling Lies in America (1997),"Great White Hype, The (1996)",Lassie (1994),Jean de Florette (1986),Forrest Gump (1994),Dream With the Fishes (1997),Mother Night (1996),"Abyss, The (1989)"
Schindler's List (1993),"Sound of Music, The (1965)",Willy Wonka and the Chocolate Factory (1971),Leaving Las Vegas (1995),Robocop 3 (1993),Clear and Present Danger (1994),Somewhere in Time (1980),His Girl Friday (1940),To Live (Huozhe) (1994),In the Name of the Father (1993)
Monty Python and the Holy Grail (1974),Raiders of the Lost Ark (1981),Window to Paris (1994),Germinal (1993),Nikita (La Femme Nikita) (1990),Carlito's Way (1993),Desperado (1995),Dream Man (1995),"Perez Family, The (1995)",Daens (1992)
Henry V (1989),Raiders of the Lost Ark (1981),Othello (1995),Mother Night (1996),Unforgiven (1992),"Red Firecracker, Green Firecracker (1994)",Quartier Mozart (1992),"Hungarian Fairy Tale, A (1987)","Cure, The (1995)",Three Colors: Blue (1993)
Butch Cassidy and the Sundance Kid (1969),"Great Dictator, The (1940)",Mr. Magoo (1997),Manny & Lo (1996),Old Yeller (1957),Swept from the Sea (1997),Roseanna's Grave (For Roseanna) (1997),"Good Man in Africa, A (1994)",Body Parts (1991),"Craft, The (1996)"
GoldenEye (1995),In & Out (1997),"Paris, Texas (1984)",Malice (1993),Seven (Se7en) (1995),Interview with the Vampire (1994),"Story of Xinghua, The (1993)",Men in Black (1997),"Adventures of Priscilla, Queen of the Desert, The (1994)",Austin Powers: International Man of Mystery (1997)
Stag (1997),"Big Blue, The (Grand bleu, Le) (1988)",Lightning Jack (1994),Mina Tannenbaum (1994),Gordy (1995),Original Gangstas (1996),Dunston Checks In (1996),"Replacement Killers, The (1998)",Foreign Correspondent (1940),Tom & Viv (1994)
"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Platoon (1986),Jean de Florette (1986),Terminator 2: Judgment Day (1991),"Ciao, Professore! (1993)","Great White Hype, The (1996)","Sword in the Stone, The (1963)",Billy Madison (1995),"American President, The (1995)",Henry V (1989)
To Be or Not to Be (1942),Days of Thunder (1990),Destiny Turns on the Radio (1995),Denise Calls Up (1995),Jade (1995),"Thieves (Voleurs, Les) (1996)",Stephen King's The Langoliers (1995),Monty Python and the Holy Grail (1974),Marvin's Room (1996),Amityville 1992: It's About Time (1992)
Courage Under Fire (1996),Little City (1998),Breaking the Waves (1996),Mulholland Falls (1996),Being Human (1993),Hercules (1997),"Substance of Fire, The (1996)",Nobody's Fool (1994),Hard Rain (1998),Love Serenade (1996)
Up Close and Personal (1996),"Family Thing, A (1996)",Faithful (1996),Tombstone (1993),"Line King: Al Hirschfeld, The (1996)",Casino (1995),Blade Runner (1982),Faster Pussycat! Kill! Kill! (1965),"Walk in the Clouds, A (1995)","Mark of Zorro, The (1940)"
Nikita (La Femme Nikita) (1990),Forbidden Planet (1956),Hoop Dreams (1994),Multiplicity (1996),Virtuosity (1995),Little Buddha (1993),Glengarry Glen Ross (1992),Hana-bi (1997),"Wedding Singer, The (1998)",Kull the Conqueror (1997)
Star Kid (1997),Rosewood (1997),Starship Troopers (1997),Power 98 (1995),Full Speed (1996),Fried Green Tomatoes (1991),Trial and Error (1997),Jude (1996),"Search for One-eye Jimmy, The (1996)",That Thing You Do! (1996)
Man of the House (1995),"Ghost and the Darkness, The (1996)","Sword in the Stone, The (1963)",Local Hero (1983),My Favorite Year (1982),"Designated Mourner, The (1997)",Kingpin (1996),Lashou shentan (1992),Fire Down Below (1997),Jade (1995)
Wes Craven's New Nightmare (1994),"Adventures of Robin Hood, The (1938)",Kiss the Girls (1997),Tin Cup (1996),Gigi (1958),"Nightmare Before Christmas, The (1993)","Smile Like Yours, A (1997)",She's So Lovely (1997),Higher Learning (1995),"Cure, The (1995)"
Lawrence of Arabia (1962),Schindler's List (1993),"Godfather, The (1972)","Gay Divorcee, The (1934)",My Favorite Season (1993),Beat the Devil (1954),Daniel Defoe's Robinson Crusoe (1996),Buddy (1997),"Chamber, The (1996)","Butcher Boy, The (1998)"
Mother Night (1996),Roommates (1995),Forrest Gump (1994),Just Cause (1995),Telling Lies in America (1997),"Aristocats, The (1970)",Curdled (1996),Color of Night (1994),Back to the Future (1985),Cemetery Man (Dellamorte Dellamore) (1994)
Forrest Gump (1994),Wes Craven's New Nightmare (1994),Red Rock West (1992),"Wedding Singer, The (1998)","Rainmaker, The (1997)",Jean de Florette (1986),My Life as a Dog (Mitt liv som hund) (1985),Desperate Measures (1998),Jimmy Hollywood (1994),Alien (1979)
Raiders of the Lost Ark (1981),Ready to Wear (Pret-A-Porter) (1994),Glory (1989),"Boys, Les (1997)","Fish Called Wanda, A (1988)","Silence of the Lambs, The (1991)",High Noon (1952),Pushing Hands (1992),Congo (1995),Fausto (1993)
Striptease (1996),Angela (1995),"Candidate, The (1972)",Nobody's Fool (1994),"Wedding Singer, The (1998)",unknown,Cinema Paradiso (1988),"Big Sleep, The (1946)",Someone Else's America (1995),Manny & Lo (1996)
M*A*S*H (1970),Free Willy 3: The Rescue (1997),"Ciao, Professore! (1993)",Hercules (1997),Forget Paris (1995),Days of Thunder (1990),To Be or Not to Be (1942),Mars Attacks! (1996),Buddy (1997),Somebody to Love (1994)
"Graduate, The (1967)",Raging Bull (1980),"Smile Like Yours, A (1997)",Swiss Family Robinson (1960),Getting Away With Murder (1996),Around the World in 80 Days (1956),Last Action Hero (1993),"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",Mrs. Dalloway (1997),Primal Fear (1996)
Annie Hall (1977),Lawrence of Arabia (1962),"Quest, The (1996)",Kansas City (1996),"Age of Innocence, The (1993)","Wedding Singer, The (1998)","Tie That Binds, The (1995)",Timecop (1994),Female Perversions (1996),Midnight in the Garden of Good and Evil (1997)
Ninotchka (1939),Mediterraneo (1991),"Wings of the Dove, The (1997)","Truth About Cats & Dogs, The (1996)",Private Parts (1997),Boomerang (1992),Dante's Peak (1997),Nobody's Fool (1994),Turbulence (1997),Schizopolis (1996)
"Godfather, The (1972)",North by Northwest (1959),Terminal Velocity (1994),Star Wars (1977),Sunset Park (1996),"Magic Hour, The (1998)",Being Human (1993),"Sixth Man, The (1997)",Bogus (1996),"Portrait of a Lady, The (1996)"
"Game, The (1997)","Truth About Cats & Dogs, The (1996)",Spawn (1997),Fly Away Home (1996),Condition Red (1995),"Pagemaster, The (1994)",Harlem (1993),Now and Then (1995),Bean (1997),Richie Rich (1994)
Reality Bites (1994),"Secret of Roan Inish, The (1994)",Sleepover (1995),Meet Wally Sparks (1997),"Rainmaker, The (1997)",Unhook the Stars (1996),"African Queen, The (1951)",Desperate Measures (1998),Patton (1970),Belle de jour (1967)
Air Force One (1997),"Modern Affair, A (1995)","Mask, The (1994)",Blood For Dracula (Andy Warhol's Dracula) (1974),Foxfire (1996),Somewhere in Time (1980),City Slickers II: The Legend of Curly's Gold (1994),Bad Moon (1996),"Savage Nights (Nuits fauves, Les) (1992)",All Things Fair (1996)
Rosewood (1997),Primal Fear (1996),"African Queen, The (1951)","Brothers McMullen, The (1995)",Celtic Pride (1996),Mediterraneo (1991),"Rock, The (1996)",Eraser (1996),"Boys of St. Vincent, The (1993)",Money Talks (1997)
His Girl Friday (1940),Sleepers (1996),Nobody Loves Me (Keiner liebt mich) (1994),Liar Liar (1997),Babe (1995),"Ghost and Mrs. Muir, The (1947)","Perez Family, The (1995)",Bhaji on the Beach (1993),"Magnificent Seven, The (1954)",Sabrina (1995)
Wes Craven's New Nightmare (1994),Forrest Gump (1994),"Hungarian Fairy Tale, A (1987)",Scream 2 (1997),Jean de Florette (1986),"Nutty Professor, The (1996)","American President, The (1995)",Pete's Dragon (1977),Last Dance (1996),Raise the Red Lantern (1991)
"Empire Strikes Back, The (1980)",Swingers (1996),Ayn Rand: A Sense of Life (1997),"Simple Twist of Fate, A (1994)","Air Up There, The (1994)",Dead Man (1995),Little City (1998),Red Rock West (1992),Ponette (1996),Demolition Man (1993)
Star Wars (1977),"Wrong Trousers, The (1993)",Romper Stomper (1992),Scream (1996),I Know What You Did Last Summer (1997),"Machine, The (1994)","Low Life, The (1994)",First Kid (1996),"Quick and the Dead, The (1995)",Nine Months (1995)
"Princess Bride, The (1987)","Relic, The (1997)",Soul Food (1997),Mina Tannenbaum (1994),Dead Presidents (1995),Billy Madison (1995),"Killing Fields, The (1984)",Anaconda (1997),Somebody to Love (1994),Village of the Damned (1995)
Starship Troopers (1997),Rosewood (1997),Titanic (1997),Liar Liar (1997),Scream 2 (1997),"Philadelphia Story, The (1940)",My Own Private Idaho (1991),All Over Me (1997),"Game, The (1997)",Grumpier Old Men (1995)
Tom & Viv (1994),Mother Night (1996),"Wedding Singer, The (1998)",Dream Man (1995),M (1931),Sliding Doors (1998),Stargate (1994),Desperate Measures (1998),Raise the Red Lantern (1991),Ayn Rand: A Sense of Life (1997)
Muriel's Wedding (1994),Meet John Doe (1941),White Man's Burden (1995),"Sweet Hereafter, The (1997)",On Golden Pond (1981),Tom & Viv (1994),"Hunt for Red October, The (1990)",Cosi (1996),"Lawnmower Man, The (1992)",Two Much (1996)
"Grand Day Out, A (1992)",Safe Passage (1994),Angela (1995),"Great White Hype, The (1996)",Terminator 2: Judgment Day (1991),Ransom (1996),Just Cause (1995),On Golden Pond (1981),Homeward Bound: The Incredible Journey (1993),"Adventures of Robin Hood, The (1938)"
Scream (1996),"Perfect World, A (1993)",'Til There Was You (1997),Escape to Witch Mountain (1975),Flesh and Bone (1993),"Peacemaker, The (1997)","Old Man and the Sea, The (1958)",Victor/Victoria (1982),Speed (1994),Purple Noon (1960)
Bad Boys (1995),Forrest Gump (1994),Terminal Velocity (1994),Fresh (1994),Excess Baggage (1997),"Life Less Ordinary, A (1997)","African Queen, The (1951)",Terminator 2: Judgment Day (1991),Crumb (1994),Hedd Wyn (1992)
Sense and Sensibility (1995),Air Force One (1997),Black Sheep (1996),Shadow Conspiracy (1997),Chasing Amy (1997),"Getaway, The (1994)",Get Shorty (1995),"Fox and the Hound, The (1981)",Under Siege 2: Dark Territory (1995),"NeverEnding Story III, The (1994)"
"City of Lost Children, The (1995)","Birdcage, The (1996)",Multiplicity (1996),Carrington (1995),Rebecca (1940),Tales from the Hood (1995),"Contempt (Mépris, Le) (1963)",White Man's Burden (1995),"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",It's a Wonderful Life (1946)
Phantoms (1998),"Bonheur, Le (1965)",Tin Cup (1996),"Magic Hour, The (1998)","Silence of the Lambs, The (1991)",Gang Related (1997),Stargate (1994),"Air Up There, The (1994)",Raise the Red Lantern (1991),Paris Was a Woman (1995)
"Birdcage, The (1996)","Full Monty, The (1997)",Daniel Defoe's Robinson Crusoe (1996),Pulp Fiction (1994),"Fille seule, La (A Single Girl) (1995)",Air Force One (1997),"Nutty Professor, The (1996)","Secret Agent, The (1996)",Emma (1996),Six Degrees of Separation (1993)
Mediterraneo (1991),Wend Kuuni (God's Gift) (1982),"Show, The (1995)",Raiders of the Lost Ark (1981),Reservoir Dogs (1992),Mary Poppins (1964),Hana-bi (1997),"Story of Xinghua, The (1993)",Purple Noon (1960),Venice/Venice (1992)
Body Parts (1991),Calendar Girl (1993),Down Periscope (1996),"Clockwork Orange, A (1971)",Ready to Wear (Pret-A-Porter) (1994),Live Nude Girls (1995),Etz Hadomim Tafus (Under the Domin Tree) (1994),Until the End of the World (Bis ans Ende der Welt) (1991),Reality Bites (1994),Kalifornia (1993)
"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Sliding Doors (1998),"African Queen, The (1951)","Adventures of Robin Hood, The (1938)",Desperate Measures (1998),Reality Bites (1994),Oscar & Lucinda (1997),"Smile Like Yours, A (1997)",Welcome to the Dollhouse (1995),Higher Learning (1995)
Fried Green Tomatoes (1991),GoodFellas (1990),Patton (1970),Blade Runner (1982),Persuasion (1995),Fatal Instinct (1993),Money Talks (1997),"Quick and the Dead, The (1995)",Inventing the Abbotts (1997),Underground (1995)
Air Force One (1997),Independence Day (ID4) (1996),George of the Jungle (1997),That Old Feeling (1997),Toy Story (1995),Arsenic and Old Lace (1944),Primal Fear (1996),Jerry Maguire (1996),Chungking Express (1994),My Favorite Year (1982)
"Full Monty, The (1997)",Apt Pupil (1998),Twelve Monkeys (1995),"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",Up Close and Personal (1996),Alaska (1996),"Shaggy Dog, The (1959)",Boys in Venice (1996),"Princess Bride, The (1987)","Red Firecracker, Green Firecracker (1994)"
Back to the Future (1985),Tin Cup (1996),Metro (1997),National Lampoon's Senior Trip (1995),Brazil (1985),Two Much (1996),Once Upon a Time... When We Were Colored (1995),Ready to Wear (Pret-A-Porter) (1994),"Godfather, The (1972)",My Life as a Dog (Mitt liv som hund) (1985)
Quiz Show (1994),Sneakers (1992),"Right Stuff, The (1983)","Professional, The (1994)",8 Seconds (1994),Kids in the Hall: Brain Candy (1996),Love Is All There Is (1996),Tales from the Crypt Presents: Bordello of Blood (1996),Money Talks (1997),Hedd Wyn (1992)
Dante's Peak (1997),Rosewood (1997),Picture Perfect (1997),Shadow Conspiracy (1997),Farewell My Concubine (1993),"Philadelphia Story, The (1940)","Edge, The (1997)",Tales from the Crypt Presents: Bordello of Blood (1996),"Great Escape, The (1963)",Mr. Jones (1993)
"Vie est belle, La (Life is Rosey) (1987)",Conspiracy Theory (1997),"First Wives Club, The (1996)",Boys on the Side (1995),Terminal Velocity (1994),"People vs. Larry Flynt, The (1996)","Favor, The (1994)",Striking Distance (1993),Mad Dog Time (1996),Dragonheart (1996)
Dante's Peak (1997),Anna Karenina (1997),Midnight in the Garden of Good and Evil (1997),Rocket Man (1997),Race the Sun (1996),Sleepers (1996),Aiqing wansui (1994),Bhaji on the Beach (1993),Immortal Beloved (1994),Stuart Saves His Family (1995)
"Pyromaniac's Love Story, A (1995)",For Richer or Poorer (1997),"Smile Like Yours, A (1997)","Affair to Remember, An (1957)",Wes Craven's New Nightmare (1994),"Adventures of Robin Hood, The (1938)","Ghost and Mrs. Muir, The (1947)",Aiqing wansui (1994),Gang Related (1997),Hard Rain (1998)
Star Wars (1977),Conspiracy Theory (1997),"Godfather, The (1972)","Big Sleep, The (1946)",Sense and Sensibility (1995),Turbulence (1997),Mortal Kombat (1995),City of Angels (1998),Seven Years in Tibet (1997),Matilda (1996)
Ready to Wear (Pret-A-Porter) (1994),Tom & Viv (1994),Sliding Doors (1998),Grumpier Old Men (1995),"Indian in the Cupboard, The (1995)","African Queen, The (1951)",Etz Hadomim Tafus (Under the Domin Tree) (1994),Forrest Gump (1994),Surviving the Game (1994),"Aristocats, The (1970)"
Rebel Without a Cause (1955),Ninotchka (1939),"Women, The (1939)",Jean de Florette (1986),Feast of July (1995),Chasing Amy (1997),I Like It Like That (1994),Batman & Robin (1997),Event Horizon (1997),Army of Darkness (1993)
G.I. Jane (1997),Some Folks Call It a Sling Blade (1993),Raiders of the Lost Ark (1981),"Hunt for Red October, The (1990)",Escape from L.A. (1996),Swimming with Sharks (1995),Field of Dreams (1989),Fall (1997),Michael (1996),"Treasure of the Sierra Madre, The (1948)"
Hotel de Love (1996),Local Hero (1983),Heavy (1995),"Maltese Falcon, The (1941)",Unforgiven (1992),"Fast, Cheap & Out of Control (1997)","Lay of the Land, The (1997)",Spice World (1997),Love Affair (1994),Star Trek: The Wrath of Khan (1982)
Big Night (1996),It's a Wonderful Life (1946),"Tango Lesson, The (1997)",Amadeus (1984),Audrey Rose (1977),M*A*S*H (1970),"Sweet Hereafter, The (1997)",3 Ninjas: High Noon At Mega Mountain (1998),Two Deaths (1995),Surviving the Game (1994)
Higher Learning (1995),Antonia's Line (1995),Jean de Florette (1986),Midnight in the Garden of Good and Evil (1997),High Noon (1952),"Ice Storm, The (1997)","Scarlet Letter, The (1926)",Ponette (1996),Frankie Starlight (1995),GoodFellas (1990)
Fargo (1996),Star Wars (1977),"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",Once Upon a Time in America (1984),Jackie Chan's First Strike (1996),Boys on the Side (1995),Gandhi (1982),Marked for Death (1990),Reality Bites (1994),"Babysitter, The (1995)"
Mary Shelley's Frankenstein (1994),Some Mother's Son (1996),Forrest Gump (1994),Indiana Jones and the Last Crusade (1989),"Simple Twist of Fate, A (1994)",SubUrbia (1997),Extreme Measures (1996),Amityville II: The Possession (1982),Spawn (1997),"Very Natural Thing, A (1974)"
Schindler's List (1993),Lashou shentan (1992),"Quiet Man, The (1952)",Serial Mom (1994),"Hunt for Red October, The (1990)",Sprung (1997),Daylight (1996),"Favor, The (1994)",First Kid (1996),"Great White Hype, The (1996)"
2001: A Space Odyssey (1968),Carlito's Way (1993),Wyatt Earp (1994),"Mirror Has Two Faces, The (1996)",Living in Oblivion (1995),Grosse Pointe Blank (1997),Safe Passage (1994),Romy and Michele's High School Reunion (1997),Bent (1997),Turbulence (1997)
"MatchMaker, The (1997)",Golden Earrings (1947),Willy Wonka and the Chocolate Factory (1971),Deceiver (1997),Condition Red (1995),She's So Lovely (1997),Things to Do in Denver when You're Dead (1995),How to Be a Player (1997),Roman Holiday (1953),"Addiction, The (1995)"
Star Trek: The Wrath of Khan (1982),Indiana Jones and the Last Crusade (1989),"Island of Dr. Moreau, The (1996)","Chamber, The (1996)",Bitter Sugar (Azucar Amargo) (1996),"Last Supper, The (1995)","Babysitter, The (1995)",Anastasia (1997),"Sound of Music, The (1965)",Midnight in the Garden of Good and Evil (1997)
Two Much (1996),Forrest Gump (1994),"Simple Twist of Fate, A (1994)","Island of Dr. Moreau, The (1996)","Ghost and Mrs. Muir, The (1947)","Frighteners, The (1996)","Juror, The (1996)","Smile Like Yours, A (1997)",Winnie the Pooh and the Blustery Day (1968),Wes Craven's New Nightmare (1994)
As Good As It Gets (1997),Some Mother's Son (1996),"Game, The (1997)",Tin Cup (1996),Gilligan's Island: The Movie (1998),"World of Apu, The (Apur Sansar) (1959)",Assassins (1995),"Terminator, The (1984)",Muriel's Wedding (1994),Intimate Relations (1996)
Forrest Gump (1994),Heat (1995),Two if by Sea (1996),Down Periscope (1996),Wes Craven's New Nightmare (1994),Relative Fear (1994),Cinderella (1950),Twister (1996),Extreme Measures (1996),"Tango Lesson, The (1997)"
"Boot, Das (1981)",Star Wars (1977),Forrest Gump (1994),Contact (1997),Amityville 1992: It's About Time (1992),Curdled (1996),One Flew Over the Cuckoo's Nest (1975),Frankie Starlight (1995),Marked for Death (1990),"Birds, The (1963)"
Anastasia (1997),Dante's Peak (1997),Target (1995),Hercules (1997),"Letter From Death Row, A (1998)","Net, The (1995)",Scream (1996),Boy's Life 2 (1997),"Birds, The (1963)",Citizen Kane (1941)
My Fellow Americans (1996),Demolition Man (1993),In the Line of Fire (1993),"Bewegte Mann, Der (1994)",Lost Horizon (1937),Psycho (1960),Beauty and the Beast (1991),E.T. the Extra-Terrestrial (1982),Powder (1995),When Night Is Falling (1995)
"Postino, Il (1994)",Lashou shentan (1992),"Apartment, The (1960)",In & Out (1997),"Show, The (1995)",Here Comes Cookie (1935),Color of Night (1994),"Princess Bride, The (1987)",Fallen (1998),Hercules (1997)
Sliding Doors (1998),Wyatt Earp (1994),Braveheart (1995),Toy Story (1995),"NeverEnding Story III, The (1994)","Aristocats, The (1970)",Tin Cup (1996),SubUrbia (1997),"Scout, The (1994)",Chairman of the Board (1998)
Forrest Gump (1994),"Silence of the Lambs, The (1991)","Cure, The (1995)",Stripes (1981),Larger Than Life (1996),Welcome to the Dollhouse (1995),Billy Madison (1995),Dolores Claiborne (1994),"Chamber, The (1996)",Hotel de Love (1996)
1-900 (1994),Maya Lin: A Strong Clear Vision (1994),Dangerous Minds (1995),Hotel de Love (1996),Forrest Gump (1994),Cinema Paradiso (1988),"Santa Clause, The (1994)",Twelfth Night (1996),Yankee Zulu (1994),"Sum of Us, The (1994)"
"Death in the Garden (Mort en ce jardin, La) (1956)","Favor, The (1994)",Quartier Mozart (1992),Forrest Gump (1994),"Celluloid Closet, The (1995)",Á köldum klaka (Cold Fever) (1994),"Simple Twist of Fate, A (1994)",How to Make an American Quilt (1995),Bob Roberts (1992),Bogus (1996)
Babe (1995),"Client, The (1994)","Maltese Falcon, The (1941)","People vs. Larry Flynt, The (1996)",Year of the Horse (1997),Walkabout (1971),Fear (1996),Poison Ivy II (1995),Dolores Claiborne (1994),Safe Passage (1994)
